campaign_name,impressions,clicks,spend,date_start,dma
Video Retargeting | US | 4.4.22,1,0,0.01,4/18/22,Wausau-Rhinelander
Video Retargeting | US | 4.4.22,5,0,0.09,4/18/22,West Palm Beach-Ft. Pierce
Video Retargeting | US | 4.4.22,1,0,0.01,4/18/22,Wichita Falls & Lawton
Video Retargeting | US | 4.4.22,2,0,0.01,4/18/22,Wilkes Barre-Scranton-Hztn
Video Retargeting | US | 4.4.22,1,0,0.0,4/18/22,Wilmington
Video Retargeting | US | 4.4.22,4,0,0.06,4/18/22,Yakima-Pasco-Rchlnd-Knnwck
Video Retargeting | US | 4.4.22,3,0,0.04,4/18/22,Youngstown
Prospecting | new markets | 4.11.22,150,4,2.45,4/17/22,Atlanta
Prospecting | new markets | 4.11.22,257,2,3.6,4/17/22,Boston (Manchester)
Prospecting | new markets | 4.11.22,107,4,1.04,4/17/22,Buffalo
Prospecting | new markets | 4.11.22,946,18,12.01,4/17/22,Chicago
Prospecting | new markets | 4.11.22,72,1,0.75,4/17/22,Cincinnati
Prospecting | new markets | 4.11.22,132,2,1.22,4/17/22,Cleveland-Akron (Canton)
Prospecting | new markets | 4.11.22,80,0,1.49,4/17/22,Dallas-Ft. Worth
Prospecting | new markets | 4.11.22,14,0,0.33,4/17/22,Des Moines-Ames
Prospecting | new markets | 4.11.22,16,1,0.21,4/17/22,Erie
Prospecting | new markets | 4.11.22,3,0,0.04,4/17/22,Hartford & New Haven
Prospecting | new markets | 4.11.22,109,0,1.24,4/17/22,Indianapolis
Prospecting | new markets | 4.11.22,26,0,0.3,4/17/22,Louisville
Prospecting | new markets | 4.11.22,65,2,1.29,4/17/22,Miami-Ft. Lauderdale
Prospecting | new markets | 4.11.22,141,3,1.52,4/17/22,Milwaukee
Prospecting | new markets | 4.11.22,149,4,2.89,4/17/22,Minneapolis-St. Paul
Prospecting | new markets | 4.11.22,19,0,0.28,4/17/22,New Orleans
Prospecting | new markets | 4.11.22,513,10,10.41,4/17/22,New York
Prospecting | new markets | 4.11.22,3,0,0.05,4/17/22,Providence-New Bedford
Prospecting | new markets | 4.11.22,17,0,0.28,4/17/22,Raleigh-Durham (Fayetvlle)
Prospecting | new markets | 4.11.22,62,0,0.56,4/17/22,Richmond-Petersburg
Prospecting | new markets | 4.11.22,84,3,1.04,4/17/22,"Rochester, NY"
Prospecting | new markets | 4.11.22,14,0,0.31,4/17/22,San Antonio
Prospecting | new markets | 4.11.22,2,0,0.04,4/17/22,Springfield-Holyoke
Prospecting | new markets | 4.11.22,10,0,0.12,4/17/22,Unknown
Prospecting | new markets | 4.11.22,339,3,4.74,4/17/22,"Washington, DC (Hagrstwn)"
Video Retargeting | US | 4.4.22,82,0,0.96,4/17/22,Albany-Schenectady-Troy
Video Retargeting | US | 4.4.22,3,0,0.02,4/17/22,Albuquerque-Santa Fe
Video Retargeting | US | 4.4.22,82,0,0.77,4/17/22,Atlanta
Video Retargeting | US | 4.4.22,32,0,0.28,4/17/22,Austin
Video Retargeting | US | 4.4.22,10,0,0.11,4/17/22,Baltimore
Video Retargeting | US | 4.4.22,4,0,0.04,4/17/22,Billings
Video Retargeting | US | 4.4.22,48,0,0.43,4/17/22,Binghamton
Video Retargeting | US | 4.4.22,4,0,0.02,4/17/22,Birmingham (Ann And Tusc)
Video Retargeting | US | 4.4.22,526,2,5.13,4/17/22,Boston (Manchester)
Video Retargeting | US | 4.4.22,1,0,0.01,4/17/22,Bowling Green
Video Retargeting | US | 4.4.22,126,0,1.24,4/17/22,Buffalo
Video Retargeting | US | 4.4.22,15,0,0.13,4/17/22,Burlington-Plattsburgh
Video Retargeting | US | 4.4.22,2,0,0.01,4/17/22,Cedar Rapids-Wtrlo-Iwc&Dub
Video Retargeting | US | 4.4.22,13,0,0.08,4/17/22,"Charleston, SC"
Video Retargeting | US | 4.4.22,80,1,0.97,4/17/22,Charlotte
Video Retargeting | US | 4.4.22,617,2,6.11,4/17/22,Chicago
Video Retargeting | US | 4.4.22,60,0,0.47,4/17/22,Cincinnati
Video Retargeting | US | 4.4.22,984,2,11.0,4/17/22,Cleveland-Akron (Canton)
Video Retargeting | US | 4.4.22,1,0,0.02,4/17/22,Colorado Springs-Pueblo
Video Retargeting | US | 4.4.22,1,0,0.04,4/17/22,Columbus-Tupelo-W Pnt-Hstn
Video Retargeting | US | 4.4.22,79,1,0.82,4/17/22,"Columbus, OH"
Video Retargeting | US | 4.4.22,6,0,0.06,4/17/22,Corpus Christi
Video Retargeting | US | 4.4.22,20,1,0.24,4/17/22,Dallas-Ft. Worth
Video Retargeting | US | 4.4.22,40,0,0.37,4/17/22,Denver
Video Retargeting | US | 4.4.22,245,0,2.29,4/17/22,Detroit
Video Retargeting | US | 4.4.22,1,0,0.01,4/17/22,Duluth-Superior
Video Retargeting | US | 4.4.22,4,0,0.04,4/17/22,El Paso (Las Cruces)
Video Retargeting | US | 4.4.22,2,0,0.02,4/17/22,Elmira (Corning)
Video Retargeting | US | 4.4.22,60,0,0.51,4/17/22,Erie
Video Retargeting | US | 4.4.22,47,0,0.45,4/17/22,Fargo-Valley City
Video Retargeting | US | 4.4.22,10,0,0.1,4/17/22,Ft. Myers-Naples
Video Retargeting | US | 4.4.22,1,0,0.01,4/17/22,Ft. Wayne
Video Retargeting | US | 4.4.22,197,1,2.11,4/17/22,Grand Rapids-Kalmzoo-B.Crk
Video Retargeting | US | 4.4.22,27,0,0.25,4/17/22,Green Bay-Appleton
Video Retargeting | US | 4.4.22,9,0,0.1,4/17/22,Greensboro-H.Point-W.Salem
Video Retargeting | US | 4.4.22,3,0,0.04,4/17/22,Greenville-N.Bern-Washngtn
Video Retargeting | US | 4.4.22,5,0,0.05,4/17/22,Greenvll-Spart-Ashevll-And
Video Retargeting | US | 4.4.22,3,0,0.02,4/17/22,Harrisburg-Lncstr-Leb-York
Video Retargeting | US | 4.4.22,4,0,0.09,4/17/22,Hartford & New Haven
Video Retargeting | US | 4.4.22,1,0,0.01,4/17/22,Honolulu
Video Retargeting | US | 4.4.22,26,0,0.2,4/17/22,Houston
Video Retargeting | US | 4.4.22,1,1,0.01,4/17/22,Huntsville-Decatur (Flor)
Video Retargeting | US | 4.4.22,254,0,2.44,4/17/22,Indianapolis
Video Retargeting | US | 4.4.22,111,2,0.93,4/17/22,Jacksonville
Video Retargeting | US | 4.4.22,4,0,0.03,4/17/22,Johnstown-Altoona-St Colge
Video Retargeting | US | 4.4.22,19,0,0.21,4/17/22,Kansas City
Video Retargeting | US | 4.4.22,9,0,0.13,4/17/22,La Crosse-Eau Claire
Video Retargeting | US | 4.4.22,1,0,0.0,4/17/22,Lansing
Video Retargeting | US | 4.4.22,1,0,0.04,4/17/22,Laredo
Video Retargeting | US | 4.4.22,8,0,0.07,4/17/22,Las Vegas
Video Retargeting | US | 4.4.22,2,0,0.02,4/17/22,Little Rock-Pine Bluff
Video Retargeting | US | 4.4.22,7,0,0.09,4/17/22,Los Angeles
Video Retargeting | US | 4.4.22,6,0,0.04,4/17/22,Louisville
Video Retargeting | US | 4.4.22,1,0,0.01,4/17/22,Lubbock
Video Retargeting | US | 4.4.22,1,0,0.02,4/17/22,Macon
Video Retargeting | US | 4.4.22,38,0,0.31,4/17/22,Madison
Video Retargeting | US | 4.4.22,6,0,0.04,4/17/22,Mankato
Video Retargeting | US | 4.4.22,1,0,0.01,4/17/22,Memphis
Video Retargeting | US | 4.4.22,2,0,0.01,4/17/22,Miami-Ft. Lauderdale
Video Retargeting | US | 4.4.22,250,0,2.69,4/17/22,Milwaukee
Video Retargeting | US | 4.4.22,1218,4,12.82,4/17/22,Minneapolis-St. Paul
Video Retargeting | US | 4.4.22,2,0,0.05,4/17/22,Minot-Bsmrck-Dcknsn(Wlstn)
Video Retargeting | US | 4.4.22,12,0,0.18,4/17/22,Missoula
Video Retargeting | US | 4.4.22,3,0,0.04,4/17/22,Montgomery-Selma
Video Retargeting | US | 4.4.22,36,0,0.27,4/17/22,Nashville
Video Retargeting | US | 4.4.22,97,0,0.82,4/17/22,New York
Video Retargeting | US | 4.4.22,6,0,0.03,4/17/22,Norfolk-Portsmth-Newpt Nws
Video Retargeting | US | 4.4.22,3,0,0.02,4/17/22,Oklahoma City
Video Retargeting | US | 4.4.22,61,0,0.6,4/17/22,Orlando-Daytona Bch-Melbrn
Video Retargeting | US | 4.4.22,1,0,0.02,4/17/22,Palm Springs
Video Retargeting | US | 4.4.22,1,0,0.0,4/17/22,Panama City
Video Retargeting | US | 4.4.22,1,0,0.0,4/17/22,Peoria-Bloomington
Video Retargeting | US | 4.4.22,39,0,0.35,4/17/22,Philadelphia
Video Retargeting | US | 4.4.22,5,0,0.07,4/17/22,Phoenix (Prescott)
Video Retargeting | US | 4.4.22,38,0,0.39,4/17/22,Pittsburgh
Video Retargeting | US | 4.4.22,5,0,0.03,4/17/22,"Portland, OR"
Video Retargeting | US | 4.4.22,36,0,0.29,4/17/22,Providence-New Bedford
Video Retargeting | US | 4.4.22,135,1,1.4,4/17/22,Raleigh-Durham (Fayetvlle)
Video Retargeting | US | 4.4.22,4,0,0.04,4/17/22,Richmond-Petersburg
Video Retargeting | US | 4.4.22,380,2,3.72,4/17/22,"Rochester, NY"
Video Retargeting | US | 4.4.22,2,0,0.03,4/17/22,Rockford
Video Retargeting | US | 4.4.22,8,0,0.09,4/17/22,Salt Lake City
Video Retargeting | US | 4.4.22,7,0,0.1,4/17/22,San Antonio
Video Retargeting | US | 4.4.22,4,0,0.04,4/17/22,San Diego
Video Retargeting | US | 4.4.22,25,0,0.18,4/17/22,San Francisco-Oak-San Jose
Video Retargeting | US | 4.4.22,3,0,0.03,4/17/22,Savannah
Video Retargeting | US | 4.4.22,1,0,0.0,4/17/22,Seattle-Tacoma
Video Retargeting | US | 4.4.22,2,0,0.01,4/17/22,Sioux City
Video Retargeting | US | 4.4.22,1,0,0.01,4/17/22,South Bend-Elkhart
Video Retargeting | US | 4.4.22,1,0,0.01,4/17/22,Spokane
Video Retargeting | US | 4.4.22,1,0,0.01,4/17/22,"Springfield, MO"
Video Retargeting | US | 4.4.22,16,0,0.25,4/17/22,St. Louis
Video Retargeting | US | 4.4.22,1075,2,10.38,4/17/22,Syracuse
Video Retargeting | US | 4.4.22,61,0,0.52,4/17/22,Tampa-St. Pete (Sarasota)
Video Retargeting | US | 4.4.22,7,0,0.01,4/17/22,Toledo
Video Retargeting | US | 4.4.22,1,0,0.01,4/17/22,Traverse City-Cadillac
Video Retargeting | US | 4.4.22,2,0,0.01,4/17/22,Tulsa
Video Retargeting | US | 4.4.22,1,0,0.01,4/17/22,Tyler-Longview(Lfkn&Ncgd)
Video Retargeting | US | 4.4.22,50,0,0.5,4/17/22,Unknown
Video Retargeting | US | 4.4.22,17,0,0.24,4/17/22,Utica
Video Retargeting | US | 4.4.22,24,0,0.17,4/17/22,"Washington, DC (Hagrstwn)"
Video Retargeting | US | 4.4.22,2,0,0.01,4/17/22,Wausau-Rhinelander
Video Retargeting | US | 4.4.22,2,0,0.01,4/17/22,West Palm Beach-Ft. Pierce
Video Retargeting | US | 4.4.22,5,0,0.14,4/17/22,Wilkes Barre-Scranton-Hztn
Video Retargeting | US | 4.4.22,1,0,0.01,4/17/22,Wilmington
Video Retargeting | US | 4.4.22,3,0,0.03,4/17/22,Yakima-Pasco-Rchlnd-Knnwck
Video Retargeting | US | 4.4.22,7,0,0.03,4/17/22,Youngstown
Prospecting | new markets | 4.11.22,304,9,3.86,4/16/22,Atlanta
Prospecting | new markets | 4.11.22,631,19,7.99,4/16/22,Boston (Manchester)
Prospecting | new markets | 4.11.22,312,5,2.58,4/16/22,Buffalo
Prospecting | new markets | 4.11.22,2534,51,28.63,4/16/22,Chicago
Prospecting | new markets | 4.11.22,150,1,1.94,4/16/22,Cincinnati
Prospecting | new markets | 4.11.22,355,11,3.68,4/16/22,Cleveland-Akron (Canton)
Prospecting | new markets | 4.11.22,220,10,3.66,4/16/22,Dallas-Ft. Worth
Prospecting | new markets | 4.11.22,33,2,0.56,4/16/22,Des Moines-Ames
Prospecting | new markets | 4.11.22,42,4,0.38,4/16/22,Erie
Prospecting | new markets | 4.11.22,7,0,0.03,4/16/22,Hartford & New Haven
Prospecting | new markets | 4.11.22,257,6,2.41,4/16/22,Indianapolis
Prospecting | new markets | 4.11.22,86,0,0.64,4/16/22,Louisville
Prospecting | new markets | 4.11.22,130,3,2.21,4/16/22,Miami-Ft. Lauderdale
Prospecting | new markets | 4.11.22,325,3,4.06,4/16/22,Milwaukee
Prospecting | new markets | 4.11.22,311,7,3.8,4/16/22,Minneapolis-St. Paul
Prospecting | new markets | 4.11.22,44,3,1.01,4/16/22,New Orleans
Prospecting | new markets | 4.11.22,1303,40,20.0,4/16/22,New York
Prospecting | new markets | 4.11.22,11,0,0.11,4/16/22,Providence-New Bedford
Prospecting | new markets | 4.11.22,28,1,0.66,4/16/22,Raleigh-Durham (Fayetvlle)
Prospecting | new markets | 4.11.22,154,6,1.92,4/16/22,Richmond-Petersburg
Prospecting | new markets | 4.11.22,221,2,1.91,4/16/22,"Rochester, NY"
Prospecting | new markets | 4.11.22,57,1,0.72,4/16/22,San Antonio
Prospecting | new markets | 4.11.22,3,0,0.04,4/16/22,Springfield-Holyoke
Prospecting | new markets | 4.11.22,28,2,0.39,4/16/22,Unknown
Prospecting | new markets | 4.11.22,771,21,10.1,4/16/22,"Washington, DC (Hagrstwn)"
Prospecting | new markets | 4.11.22,1,0,0.0,4/16/22,Youngstown
Video Retargeting | US | 4.4.22,86,0,0.95,4/16/22,Albany-Schenectady-Troy
Video Retargeting | US | 4.4.22,2,0,0.01,4/16/22,Albuquerque-Santa Fe
Video Retargeting | US | 4.4.22,1,0,0.01,4/16/22,Amarillo
Video Retargeting | US | 4.4.22,113,3,1.38,4/16/22,Atlanta
Video Retargeting | US | 4.4.22,21,0,0.17,4/16/22,Austin
Video Retargeting | US | 4.4.22,6,0,0.05,4/16/22,Baltimore
Video Retargeting | US | 4.4.22,2,0,0.0,4/16/22,Bangor
Video Retargeting | US | 4.4.22,2,0,0.02,4/16/22,Billings
Video Retargeting | US | 4.4.22,47,0,0.51,4/16/22,Binghamton
Video Retargeting | US | 4.4.22,1,0,0.01,4/16/22,Birmingham (Ann And Tusc)
Video Retargeting | US | 4.4.22,1,0,0.0,4/16/22,Boise
Video Retargeting | US | 4.4.22,541,1,5.73,4/16/22,Boston (Manchester)
Video Retargeting | US | 4.4.22,3,0,0.05,4/16/22,Bowling Green
Video Retargeting | US | 4.4.22,122,0,1.14,4/16/22,Buffalo
Video Retargeting | US | 4.4.22,14,0,0.19,4/16/22,Burlington-Plattsburgh
Video Retargeting | US | 4.4.22,3,0,0.02,4/16/22,Cedar Rapids-Wtrlo-Iwc&Dub
Video Retargeting | US | 4.4.22,9,0,0.12,4/16/22,"Charleston, SC"
Video Retargeting | US | 4.4.22,52,0,0.57,4/16/22,Charlotte
Video Retargeting | US | 4.4.22,534,2,5.82,4/16/22,Chicago
Video Retargeting | US | 4.4.22,30,0,0.38,4/16/22,Cincinnati
Video Retargeting | US | 4.4.22,884,3,9.89,4/16/22,Cleveland-Akron (Canton)
Video Retargeting | US | 4.4.22,2,0,0.02,4/16/22,Colorado Springs-Pueblo
Video Retargeting | US | 4.4.22,1,0,0.0,4/16/22,"Columbia, SC"
Video Retargeting | US | 4.4.22,1,0,0.03,4/16/22,Columbus-Tupelo-W Pnt-Hstn
Video Retargeting | US | 4.4.22,1,0,0.0,4/16/22,"Columbus, GA (Opelika, Al)"
Video Retargeting | US | 4.4.22,59,0,0.64,4/16/22,"Columbus, OH"
Video Retargeting | US | 4.4.22,9,0,0.08,4/16/22,Corpus Christi
Video Retargeting | US | 4.4.22,30,0,0.31,4/16/22,Dallas-Ft. Worth
Video Retargeting | US | 4.4.22,2,0,0.02,4/16/22,Dayton
Video Retargeting | US | 4.4.22,35,0,0.34,4/16/22,Denver
Video Retargeting | US | 4.4.22,199,0,2.06,4/16/22,Detroit
Video Retargeting | US | 4.4.22,1,0,0.02,4/16/22,Duluth-Superior
Video Retargeting | US | 4.4.22,4,0,0.06,4/16/22,El Paso (Las Cruces)
Video Retargeting | US | 4.4.22,3,0,0.01,4/16/22,Elmira (Corning)
Video Retargeting | US | 4.4.22,53,0,0.44,4/16/22,Erie
Video Retargeting | US | 4.4.22,36,1,0.32,4/16/22,Fargo-Valley City
Video Retargeting | US | 4.4.22,14,0,0.11,4/16/22,Ft. Myers-Naples
Video Retargeting | US | 4.4.22,1,0,0.03,4/16/22,Ft. Wayne
Video Retargeting | US | 4.4.22,1,0,0.0,4/16/22,Gainesville
Video Retargeting | US | 4.4.22,178,2,2.12,4/16/22,Grand Rapids-Kalmzoo-B.Crk
Video Retargeting | US | 4.4.22,13,0,0.13,4/16/22,Green Bay-Appleton
Video Retargeting | US | 4.4.22,2,0,0.03,4/16/22,Greensboro-H.Point-W.Salem
Video Retargeting | US | 4.4.22,5,0,0.0,4/16/22,Greenville-N.Bern-Washngtn
Video Retargeting | US | 4.4.22,4,0,0.02,4/16/22,Greenvll-Spart-Ashevll-And
Video Retargeting | US | 4.4.22,1,0,0.01,4/16/22,Harrisburg-Lncstr-Leb-York
Video Retargeting | US | 4.4.22,5,1,0.11,4/16/22,Hartford & New Haven
Video Retargeting | US | 4.4.22,1,0,0.01,4/16/22,Honolulu
Video Retargeting | US | 4.4.22,29,0,0.29,4/16/22,Houston
Video Retargeting | US | 4.4.22,243,1,2.66,4/16/22,Indianapolis
Video Retargeting | US | 4.4.22,86,1,0.95,4/16/22,Jacksonville
Video Retargeting | US | 4.4.22,5,0,0.04,4/16/22,Johnstown-Altoona-St Colge
Video Retargeting | US | 4.4.22,11,0,0.13,4/16/22,Kansas City
Video Retargeting | US | 4.4.22,7,0,0.11,4/16/22,La Crosse-Eau Claire
Video Retargeting | US | 4.4.22,4,0,0.02,4/16/22,Lansing
Video Retargeting | US | 4.4.22,13,0,0.21,4/16/22,Las Vegas
Video Retargeting | US | 4.4.22,2,0,0.02,4/16/22,Little Rock-Pine Bluff
Video Retargeting | US | 4.4.22,9,0,0.11,4/16/22,Los Angeles
Video Retargeting | US | 4.4.22,3,0,0.02,4/16/22,Louisville
Video Retargeting | US | 4.4.22,1,0,0.03,4/16/22,Lubbock
Video Retargeting | US | 4.4.22,20,0,0.2,4/16/22,Madison
Video Retargeting | US | 4.4.22,4,0,0.04,4/16/22,Mankato
Video Retargeting | US | 4.4.22,1,0,0.01,4/16/22,Memphis
Video Retargeting | US | 4.4.22,1,0,0.01,4/16/22,Meridian
Video Retargeting | US | 4.4.22,5,0,0.06,4/16/22,Miami-Ft. Lauderdale
Video Retargeting | US | 4.4.22,237,1,2.98,4/16/22,Milwaukee
Video Retargeting | US | 4.4.22,1058,5,11.52,4/16/22,Minneapolis-St. Paul
Video Retargeting | US | 4.4.22,2,0,0.02,4/16/22,Minot-Bsmrck-Dcknsn(Wlstn)
Video Retargeting | US | 4.4.22,10,0,0.12,4/16/22,Missoula
Video Retargeting | US | 4.4.22,1,0,0.05,4/16/22,Mobile-Pensacola (Ft Walt)
Video Retargeting | US | 4.4.22,3,0,0.04,4/16/22,Monterey-Salinas
Video Retargeting | US | 4.4.22,2,0,0.02,4/16/22,Myrtle Beach-Florence
Video Retargeting | US | 4.4.22,45,0,0.47,4/16/22,Nashville
Video Retargeting | US | 4.4.22,93,0,0.8,4/16/22,New York
Video Retargeting | US | 4.4.22,2,0,0.01,4/16/22,Norfolk-Portsmth-Newpt Nws
Video Retargeting | US | 4.4.22,3,0,0.02,4/16/22,Oklahoma City
Video Retargeting | US | 4.4.22,63,0,0.7,4/16/22,Orlando-Daytona Bch-Melbrn
Video Retargeting | US | 4.4.22,2,0,0.03,4/16/22,Palm Springs
Video Retargeting | US | 4.4.22,1,0,0.01,4/16/22,Panama City
Video Retargeting | US | 4.4.22,41,0,0.45,4/16/22,Philadelphia
Video Retargeting | US | 4.4.22,6,0,0.02,4/16/22,Phoenix (Prescott)
Video Retargeting | US | 4.4.22,31,0,0.35,4/16/22,Pittsburgh
Video Retargeting | US | 4.4.22,2,0,0.02,4/16/22,"Portland, OR"
Video Retargeting | US | 4.4.22,44,0,0.57,4/16/22,Providence-New Bedford
Video Retargeting | US | 4.4.22,144,1,1.34,4/16/22,Raleigh-Durham (Fayetvlle)
Video Retargeting | US | 4.4.22,2,0,0.02,4/16/22,Richmond-Petersburg
Video Retargeting | US | 4.4.22,3,0,0.03,4/16/22,Rochester-Mason City-Austin
Video Retargeting | US | 4.4.22,382,2,4.19,4/16/22,"Rochester, NY"
Video Retargeting | US | 4.4.22,10,0,0.08,4/16/22,Rockford
Video Retargeting | US | 4.4.22,1,0,0.02,4/16/22,Sacramnto-Stkton-Modesto
Video Retargeting | US | 4.4.22,3,0,0.04,4/16/22,Salt Lake City
Video Retargeting | US | 4.4.22,8,0,0.13,4/16/22,San Antonio
Video Retargeting | US | 4.4.22,2,0,0.02,4/16/22,San Diego
Video Retargeting | US | 4.4.22,19,0,0.14,4/16/22,San Francisco-Oak-San Jose
Video Retargeting | US | 4.4.22,4,0,0.15,4/16/22,Savannah
Video Retargeting | US | 4.4.22,2,0,0.0,4/16/22,Seattle-Tacoma
Video Retargeting | US | 4.4.22,1,0,0.01,4/16/22,Sherman-Ada
Video Retargeting | US | 4.4.22,1,0,0.01,4/16/22,Sioux City
Video Retargeting | US | 4.4.22,9,0,0.11,4/16/22,St. Louis
Video Retargeting | US | 4.4.22,1114,6,10.86,4/16/22,Syracuse
Video Retargeting | US | 4.4.22,76,0,0.69,4/16/22,Tampa-St. Pete (Sarasota)
Video Retargeting | US | 4.4.22,7,0,0.03,4/16/22,Toledo
Video Retargeting | US | 4.4.22,2,0,0.01,4/16/22,Traverse City-Cadillac
Video Retargeting | US | 4.4.22,2,0,0.01,4/16/22,Tucson (Sierra Vista)
Video Retargeting | US | 4.4.22,55,0,0.45,4/16/22,Unknown
Video Retargeting | US | 4.4.22,14,0,0.18,4/16/22,Utica
Video Retargeting | US | 4.4.22,24,0,0.25,4/16/22,"Washington, DC (Hagrstwn)"
Video Retargeting | US | 4.4.22,3,0,0.03,4/16/22,Wausau-Rhinelander
Video Retargeting | US | 4.4.22,2,0,0.02,4/16/22,West Palm Beach-Ft. Pierce
Video Retargeting | US | 4.4.22,2,0,0.06,4/16/22,Wilkes Barre-Scranton-Hztn
Video Retargeting | US | 4.4.22,1,0,0.01,4/16/22,Wilmington
Video Retargeting | US | 4.4.22,1,0,0.02,4/16/22,Yakima-Pasco-Rchlnd-Knnwck
Video Retargeting | US | 4.4.22,5,0,0.03,4/16/22,Youngstown
Prospecting | new markets | 4.11.22,494,11,5.55,4/15/22,Atlanta
Prospecting | new markets | 4.11.22,840,16,10.25,4/15/22,Boston (Manchester)
Prospecting | new markets | 4.11.22,397,8,2.95,4/15/22,Buffalo
Prospecting | new markets | 4.11.22,2859,57,26.98,4/15/22,Chicago
Prospecting | new markets | 4.11.22,235,8,2.44,4/15/22,Cincinnati
Prospecting | new markets | 4.11.22,303,5,3.13,4/15/22,Cleveland-Akron (Canton)
Prospecting | new markets | 4.11.22,212,8,2.51,4/15/22,Dallas-Ft. Worth
Prospecting | new markets | 4.11.22,41,0,0.37,4/15/22,Des Moines-Ames
Prospecting | new markets | 4.11.22,31,0,0.31,4/15/22,Erie
Prospecting | new markets | 4.11.22,8,0,0.06,4/15/22,Hartford & New Haven
Prospecting | new markets | 4.11.22,363,8,3.31,4/15/22,Indianapolis
Prospecting | new markets | 4.11.22,196,1,1.56,4/15/22,Louisville
Prospecting | new markets | 4.11.22,238,5,3.77,4/15/22,Miami-Ft. Lauderdale
Prospecting | new markets | 4.11.22,443,11,4.26,4/15/22,Milwaukee
Prospecting | new markets | 4.11.22,569,6,5.8,4/15/22,Minneapolis-St. Paul
Prospecting | new markets | 4.11.22,96,2,1.06,4/15/22,New Orleans
Prospecting | new markets | 4.11.22,802,20,10.47,4/15/22,New York
Prospecting | new markets | 4.11.22,19,0,0.21,4/15/22,Providence-New Bedford
Prospecting | new markets | 4.11.22,60,2,0.65,4/15/22,Raleigh-Durham (Fayetvlle)
Prospecting | new markets | 4.11.22,222,1,1.84,4/15/22,Richmond-Petersburg
Prospecting | new markets | 4.11.22,300,6,2.54,4/15/22,"Rochester, NY"
Prospecting | new markets | 4.11.22,81,3,1.13,4/15/22,San Antonio
Prospecting | new markets | 4.11.22,6,0,0.06,4/15/22,Springfield-Holyoke
Prospecting | new markets | 4.11.22,26,0,0.21,4/15/22,Unknown
Prospecting | new markets | 4.11.22,700,11,7.66,4/15/22,"Washington, DC (Hagrstwn)"
Prospecting | new markets | 4.11.22,2,1,0.02,4/15/22,Youngstown
Video Retargeting | US | 4.4.22,75,0,0.84,4/15/22,Albany-Schenectady-Troy
Video Retargeting | US | 4.4.22,92,0,1.11,4/15/22,Atlanta
Video Retargeting | US | 4.4.22,1,0,0.02,4/15/22,Augusta-Aiken
Video Retargeting | US | 4.4.22,20,0,0.08,4/15/22,Austin
Video Retargeting | US | 4.4.22,6,0,0.03,4/15/22,Baltimore
Video Retargeting | US | 4.4.22,1,0,0.01,4/15/22,Bangor
Video Retargeting | US | 4.4.22,1,0,0.01,4/15/22,Billings
Video Retargeting | US | 4.4.22,49,0,0.5,4/15/22,Binghamton
Video Retargeting | US | 4.4.22,2,0,0.03,4/15/22,Birmingham (Ann And Tusc)
Video Retargeting | US | 4.4.22,506,4,5.25,4/15/22,Boston (Manchester)
Video Retargeting | US | 4.4.22,4,0,0.06,4/15/22,Bowling Green
Video Retargeting | US | 4.4.22,121,0,0.93,4/15/22,Buffalo
Video Retargeting | US | 4.4.22,13,0,0.14,4/15/22,Burlington-Plattsburgh
Video Retargeting | US | 4.4.22,2,0,0.01,4/15/22,Cedar Rapids-Wtrlo-Iwc&Dub
Video Retargeting | US | 4.4.22,12,0,0.09,4/15/22,"Charleston, SC"
Video Retargeting | US | 4.4.22,67,0,0.64,4/15/22,Charlotte
Video Retargeting | US | 4.4.22,539,1,5.57,4/15/22,Chicago
Video Retargeting | US | 4.4.22,39,0,0.45,4/15/22,Cincinnati
Video Retargeting | US | 4.4.22,963,1,10.52,4/15/22,Cleveland-Akron (Canton)
Video Retargeting | US | 4.4.22,1,0,0.0,4/15/22,Colorado Springs-Pueblo
Video Retargeting | US | 4.4.22,1,0,0.01,4/15/22,"Columbia, SC"
Video Retargeting | US | 4.4.22,1,0,0.01,4/15/22,"Columbus, GA (Opelika, Al)"
Video Retargeting | US | 4.4.22,63,0,0.72,4/15/22,"Columbus, OH"
Video Retargeting | US | 4.4.22,7,0,0.09,4/15/22,Corpus Christi
Video Retargeting | US | 4.4.22,27,0,0.25,4/15/22,Dallas-Ft. Worth
Video Retargeting | US | 4.4.22,3,0,0.03,4/15/22,Dayton
Video Retargeting | US | 4.4.22,37,0,0.37,4/15/22,Denver
Video Retargeting | US | 4.4.22,214,2,2.13,4/15/22,Detroit
Video Retargeting | US | 4.4.22,2,0,0.03,4/15/22,Duluth-Superior
Video Retargeting | US | 4.4.22,2,0,0.01,4/15/22,El Paso (Las Cruces)
Video Retargeting | US | 4.4.22,8,0,0.08,4/15/22,Elmira (Corning)
Video Retargeting | US | 4.4.22,59,0,0.48,4/15/22,Erie
Video Retargeting | US | 4.4.22,39,0,0.37,4/15/22,Fargo-Valley City
Video Retargeting | US | 4.4.22,12,0,0.1,4/15/22,Ft. Myers-Naples
Video Retargeting | US | 4.4.22,1,0,0.01,4/15/22,Ft. Smith-Fay-Sprngdl-Rgrs
Video Retargeting | US | 4.4.22,1,0,0.03,4/15/22,Ft. Wayne
Video Retargeting | US | 4.4.22,182,0,1.83,4/15/22,Grand Rapids-Kalmzoo-B.Crk
